name,collection,path,repo_url,license,version,author,has_frontmatter,is_template,duplicate_of,description
gptq,ai-research-skills,skills/ai-research-skills/10-optimization/gptq/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Post-training 4-bit quantization for LLMs with minimal accuracy loss. Use for deploying large models (70B, 405B) on consumer GPUs, when you need 4× memory reduction with <2% perplexity degradation, or for faster inference (3-4× speedup) vs FP16. Integrates with transformers and PEFT for QLoRA fine-tuning."
hqq-quantization,ai-research-skills,skills/ai-research-skills/10-optimization/hqq/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Half-Quadratic Quantization for LLMs without calibration data. Use when quantizing models to 4/3/2-bit precision without needing calibration datasets, for fast quantization workflows, or when deploying with vLLM or HuggingFace Transformers."
ml-training-recipes,ai-research-skills,skills/ai-research-skills/10-optimization/ml-training-recipes/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,dailycafi,True,False,,"Battle-tested PyTorch training recipes for all domains — LLMs, vision, diffusion, medical imaging, protein/drug discovery, spatial omics, genomics. Covers training loops, optimizer selection (AdamW, Muon), LR scheduling, mixed precision, debugging, and systematic experimentation. Use when training or fine-tuning neural networks, debugging loss spikes or OOM, choosing architectures, or optimizing GPU throughput."
evaluating-code-models,ai-research-skills,skills/ai-research-skills/11-evaluation/bigcode-evaluation-harness/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Evaluates code generation models across HumanEval, MBPP, MultiPL-E, and 15+ benchmarks with pass@k metrics. Use when benchmarking code models, comparing coding abilities, testing multi-language support, or measuring code generation quality. Industry standard from BigCode Project used by HuggingFace leaderboards."
evaluating-llms-harness,ai-research-skills,skills/ai-research-skills/11-evaluation/lm-evaluation-harness/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Evaluates LLMs across 60+ academic benchmarks (MMLU, HumanEval, GSM8K, TruthfulQA, HellaSwag). Use when benchmarking model quality, comparing models, reporting academic results, or tracking training progress. Industry standard used by EleutherAI, HuggingFace, and major labs. Supports HuggingFace, vLLM, APIs."
nemo-evaluator-sdk,ai-research-skills,skills/ai-research-skills/11-evaluation/nemo-evaluator/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Evaluates LLMs across 100+ benchmarks from 18+ harnesses (MMLU, HumanEval, GSM8K, safety, VLM) with multi-backend execution. Use when needing scalable evaluation on local Docker, Slurm HPC, or cloud platforms. NVIDIA's enterprise-grade platform with container-first architecture for reproducible benchmarking."
llama-cpp,ai-research-skills,skills/ai-research-skills/12-inference-serving/llama-cpp/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Runs LLM inference on CPU, Apple Silicon, and consumer GPUs without NVIDIA hardware. Use for edge deployment, M1/M2/M3 Macs, AMD/Intel GPUs, or when CUDA is unavailable. Supports GGUF quantization (1.5-8 bit) for reduced memory and 4-10× speedup vs PyTorch on CPU."
sglang,ai-research-skills,skills/ai-research-skills/12-inference-serving/sglang/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Fast structured generation and serving for LLMs with RadixAttention prefix caching. Use for JSON/regex outputs, constrained decoding, agentic workflows with tool calls, or when you need 5× faster inference than vLLM with prefix sharing. Powers 300,000+ GPUs at xAI, AMD, NVIDIA, and LinkedIn."
tensorrt-llm,ai-research-skills,skills/ai-research-skills/12-inference-serving/tensorrt-llm/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Optimizes LLM inference with NVIDIA TensorRT for maximum throughput and lowest latency. Use for production deployment on NVIDIA GPUs (A100/H100), when you need 10-100x faster inference than PyTorch, or for serving models with quantization (FP8/INT4), in-flight batching, and multi-GPU scaling."
serving-llms-vllm,ai-research-skills,skills/ai-research-skills/12-inference-serving/vllm/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Serves LLMs with high throughput using vLLM's PagedAttention and continuous batching. Use when deploying production LLM APIs, optimizing inference latency/throughput, or serving models with limited GPU memory. Supports OpenAI-compatible endpoints, quantization (GPTQ/AWQ/FP8), and tensor parallelism."
mlflow,ai-research-skills,skills/ai-research-skills/13-mlops/mlflow/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Track ML experiments, manage model registry with versioning, deploy models to production, and reproduce experiments with MLflow - framework-agnostic ML lifecycle platform"
experiment-tracking-swanlab,ai-research-skills,skills/ai-research-skills/13-mlops/swanlab/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Provides guidance for experiment tracking with SwanLab. Use when you need open-source run tracking, local or self-hosted dashboards, and lightweight media logging for ML workflows."
tensorboard,ai-research-skills,skills/ai-research-skills/13-mlops/tensorboard/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Visualize training metrics, debug models with histograms, compare experiments, visualize model graphs, and profile performance with TensorBoard - Google's ML visualization toolkit"
weights-and-biases,ai-research-skills,skills/ai-research-skills/13-mlops/weights-and-biases/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Track ML experiments with automatic logging, visualize training in real-time, optimize hyperparameters with sweeps, and manage model registry with W&B - collaborative MLOps platform"
evolving-ai-agents,ai-research-skills,skills/ai-research-skills/14-agents/a-evolve/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,A-EVO Lab,True,False,,"Provides guidance for automatically evolving and optimizing AI agents across any domain using LLM-driven evolution algorithms. Use when building self-improving agents, optimizing agent prompts and skills against benchmarks, or implementing automated agent evaluation loops."
autogpt-agents,ai-research-skills,skills/ai-research-skills/14-agents/autogpt/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Autonomous AI agent platform for building and deploying continuous agents. Use when creating visual workflow agents, deploying persistent autonomous agents, or building complex multi-step AI automation systems."
crewai-multi-agent,ai-research-skills,skills/ai-research-skills/14-agents/crewai/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Multi-agent orchestration framework for autonomous AI collaboration. Use when building teams of specialized agents working together on complex tasks, when you need role-based agent collaboration with memory, or for production workflows requiring sequential/hierarchical execution. Built without LangChain dependencies for lean, fast execution."
langchain,ai-research-skills,skills/ai-research-skills/14-agents/langchain/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Framework for building LLM-powered applications with agents, chains, and RAG. Supports multiple providers (OpenAI, Anthropic, Google), 500+ integrations, ReAct agents, tool calling, memory management, and vector store retrieval. Use for building chatbots, question-answering systems, autonomous agents, or RAG applications. Best for rapid prototyping and production deployments."
llamaindex,ai-research-skills,skills/ai-research-skills/14-agents/llamaindex/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Data framework for building LLM applications with RAG. Specializes in document ingestion (300+ connectors), indexing, and querying. Features vector indices, query engines, agents, and multi-modal support. Use for document Q&A, chatbots, knowledge retrieval, or building RAG pipelines. Best for data-centric LLM applications."
chroma,ai-research-skills,skills/ai-research-skills/15-rag/chroma/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Open-source embedding database for AI applications. Store embeddings and metadata, perform vector and full-text search, filter by metadata. Simple 4-function API. Scales from notebooks to production clusters. Use for semantic search, RAG applications, or document retrieval. Best for local development and open-source projects."
faiss,ai-research-skills,skills/ai-research-skills/15-rag/faiss/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Facebook's library for efficient similarity search and clustering of dense vectors. Supports billions of vectors, GPU acceleration, and various index types (Flat, IVF, HNSW). Use for fast k-NN search, large-scale vector retrieval, or when you need pure similarity search without metadata. Best for high-performance applications."
pinecone,ai-research-skills,skills/ai-research-skills/15-rag/pinecone/SKILL.md,https://github.com/Orchestra-Research/AI-Research-SKILLs,MIT,1.0.0,Orchestra Research,True,False,,"Managed vector database for production AI applications. Fully managed, auto-scaling, with hybrid search (dense + sparse), metadata filtering, and namespaces. Low latency (<100ms p95). Use for production RAG, recommendation systems, or semantic search at scale. Best for serverless, managed infrastructure."
